Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-01,22.0,35.0,16.0,26.989999771118164,2339600,0,0
2021-07-02,29.799999237060547,29.799999237060547,23.5,23.959999084472656,2002700,0,0
2021-07-06,23.389999389648438,23.75,19.780000686645508,21.75,1570000,0,0
2021-07-07,21.100000381469727,22.700000762939453,20.18000030517578,21.450000762939453,846900,0,0
2021-07-08,21.450000762939453,21.450000762939453,19.110000610351562,19.229999542236328,765400,0,0
2021-07-09,19.100000381469727,21.43000030517578,18.600000381469727,20.899999618530273,904800,0,0
2021-07-12,20.25,23.739999771118164,20.25,21.350000381469727,633700,0,0
2021-07-13,23.0,23.0,19.799999237060547,20.100000381469727,343300,0,0
2021-07-14,21.0,21.0,19.079999923706055,19.43000030517578,414100,0,0
2021-07-15,19.5,19.5,19.0,19.1200008392334,266100,0,0
2021-07-16,19.1200008392334,20.0,18.809999465942383,19.0,221300,0,0
2021-07-19,18.25,18.989999771118164,17.350000381469727,17.920000076293945,575600,0,0
2021-07-20,18.0,18.700000762939453,17.809999465942383,17.8799991607666,470700,0,0
2021-07-21,17.825000762939453,18.239999771118164,17.31999969482422,17.850000381469727,292200,0,0
2021-07-22,18.0,18.239999771118164,17.18000030517578,17.260000228881836,240800,0,0
2021-07-23,18.18000030517578,18.18000030517578,16.600000381469727,16.770000457763672,250700,0,0
2021-07-26,16.0,16.75,15.0,15.0,846200,0,0
2021-07-27,15.0,15.989999771118164,14.149999618530273,15.630000114440918,370200,0,0
2021-07-28,15.989999771118164,17.75,15.8100004196167,16.0,643000,0,0
2021-07-29,16.790000915527344,18.5,15.899999618530273,17.790000915527344,467000,0,0
2021-07-30,17.780000686645508,19.100000381469727,17.75,18.75,291800,0,0
2021-08-02,18.700000762939453,19.25,17.5,18.100000381469727,242100,0,0
2021-08-03,20.0,20.0,16.700000762939453,17.549999237060547,273800,0,0
2021-08-04,17.350000381469727,17.989999771118164,16.469999313354492,16.600000381469727,396100,0,0
2021-08-05,16.18000030517578,17.5,16.18000030517578,16.520000457763672,206300,0,0
2021-08-06,17.0,17.0,16.360000610351562,16.440000534057617,197900,0,0
2021-08-09,17.25,17.850000381469727,16.479999542236328,16.75,418400,0,0
